facility_code,facility_name,date,date_year,date_quarter,date_month,category,vol_treated,pct_treated_in_time,pct_variation_treated_prior_year,vol_wait,vol_long_wait,pct_waiting_in_time_total,date_last_update,vol_long_wait_RFS,vol_long_wait_NRFS,pct_waiting_in_time_RFS
120,St George,1/9/2022,2022,3,9,3,5,100,-16.7,2,0,100,12/10/2022,0,0,100
120,St George,1/9/2022,2022,3,9,ALL,13,100,-13.3,2,0,100,12/10/2022,0,0,100
100,Stanthorpe,1/9/2022,2022,3,9,1,21,90.5,-8.7,4,0,100,12/10/2022,0,0,100
100,Stanthorpe,1/9/2022,2022,3,9,2,10,100,42.9,9,0,100,12/10/2022,0,0,100
100,Stanthorpe,1/9/2022,2022,3,9,3,6,100,200,7,0,100,12/10/2022,0,0,100
100,Stanthorpe,1/9/2022,2022,3,9,ALL,37,94.6,15.6,20,0,100,12/10/2022,0,0,100
32,Sunshine Coast University,1/9/2022,2022,3,9,1,842,67.6,-12.3,325,77,76.3,12/10/2022,76,1,74.8
32,Sunshine Coast University,1/9/2022,2022,3,9,2,523,49.3,28.2,1217,447,63.3,12/10/2022,435,12,61
32,Sunshine Coast University,1/9/2022,2022,3,9,3,303,42.6,40.3,1836,459,75,12/10/2022,426,33,75.8
32,Sunshine Coast University,1/9/2022,2022,3,9,ALL,1668,57.3,5.3,3378,983,70.9,12/10/2022,937,46,70.5
33,Surgical Treatment and Rehabilitation Service,1/9/2022,2022,3,9,1,486,89.9,32.1,103,9,91.3,12/10/2022,9,0,90.3
33,Surgical Treatment and Rehabilitation Service,1/9/2022,2022,3,9,2,978,88.9,-7,824,76,90.8,12/10/2022,66,10,90.9
33,Surgical Treatment and Rehabilitation Service,1/9/2022,2022,3,9,3,1215,92.2,66,1935,79,95.9,12/10/2022,64,15,96.2
33,Surgical Treatment and Rehabilitation Service,1/9/2022,2022,3,9,ALL,2679,90.6,24.5,2862,164,94.3,12/10/2022,139,25,94.5
4,Prince Charles,1/9/2022,2022,3,9,1,461,98,26,90,0,100,12/10/2022,0,0,100
4,Prince Charles,1/9/2022,2022,3,9,2,261,81.6,-43.1,564,52,90.8,12/10/2022,47,5,88.9
4,Prince Charles,1/9/2022,2022,3,9,3,147,63.9,-68.5,1510,68,95.5,12/10/2022,59,9,95.6
4,Prince Charles,1/9/2022,2022,3,9,ALL,869,87.3,-32.7,2164,120,94.5,12/10/2022,106,14,94.2
226,Thursday Island,1/9/2022,2022,3,9,1,1,100,-80,0,0,0,12/10/2022,0,0,0
226,Thursday Island,1/9/2022,2022,3,9,2,19,100,137.5,6,3,50,12/10/2022,3,0,50
226,Thursday Island,1/9/2022,2022,3,9,3,2,100,-50,13,1,92.3,12/10/2022,1,0,92.3
226,Thursday Island,1/9/2022,2022,3,9,ALL,22,100,29.4,19,4,78.9,12/10/2022,4,0,78.9
104,Toowoomba,1/9/2022,2022,3,9,1,449,99.3,-11.8,110,1,99.1,12/10/2022,1,0,99
104,Toowoomba,1/9/2022,2022,3,9,2,590,93.1,-6.6,719,65,91,12/10/2022,59,6,91.3
104,Toowoomba,1/9/2022,2022,3,9,3,148,45.9,-39.8,2105,534,74.6,12/10/2022,526,8,74.8
104,Toowoomba,1/9/2022,2022,3,9,ALL,1187,89.6,-14.4,2934,600,79.6,12/10/2022,586,14,79.6
200,Townsville,1/9/2022,2022,3,9,1,999,74.9,-0.2,323,71,78,12/10/2022,66,5,77.9
200,Townsville,1/9/2022,2022,3,9,2,704,53.8,-23.5,1313,353,73.1,12/10/2022,310,43,74.4
200,Townsville,1/9/2022,2022,3,9,3,382,49.5,-2.1,1930,321,83.4,12/10/2022,279,42,84.7
200,Townsville,1/9/2022,2022,3,9,ALL,2085,63.1,-9.8,3566,745,79.1,12/10/2022,655,90,80.4
105,Warwick,1/9/2022,2022,3,9,1,8,87.5,-66.7,3,0,100,12/10/2022,0,0,100
105,Warwick,1/9/2022,2022,3,9,2,46,100,-4.2,16,0,100,12/10/2022,0,0,100
105,Warwick,1/9/2022,2022,3,9,3,2,100,-50,10,0,100,12/10/2022,0,0,100
105,Warwick,1/9/2022,2022,3,9,ALL,56,98.2,-26.3,29,0,100,12/10/2022,0,0,100
228,Weipa,1/9/2022,2022,3,9,1,0,0,0,0,0,0,12/10/2022,0,0,0
228,Weipa,1/9/2022,2022,3,9,2,5,100,400,4,3,25,12/10/2022,3,0,0
228,Weipa,1/9/2022,2022,3,9,3,29,100,480,28,17,39.3,12/10/2022,17,0,37
228,Weipa,1/9/2022,2022,3,9,ALL,34,100,466.7,32,20,37.5,12/10/2022,20,0,33.3
211,Atherton,1/12/2022,2022,4,12,1,15,100,25,3,0,100,,0,0,100
211,Atherton,1/12/2022,2022,4,12,2,18,100,-25,13,0,100,,0,0,100
211,Atherton,1/12/2022,2022,4,12,3,22,100,-31.3,34,0,100,,0,0,100
211,Atherton,1/12/2022,2022,4,12,ALL,55,100,-19.1,50,0,100,,0,0,100
191,Ayr,1/12/2022,2022,4,12,1,3,100,200,0,0,0,,0,0,0
191,Ayr,1/12/2022,2022,4,12,2,4,100,-33.3,2,0,100,,0,0,100
191,Ayr,1/12/2022,2022,4,12,3,6,100,0,0,0,0,,0,0,0
191,Ayr,1/12/2022,2022,4,12,ALL,13,100,85.7,2,0,100,,0,0,100
213,Bamaga,1/12/2022,2022,4,12,1,0,0,0,0,0,0,,0,0,0
213,Bamaga,1/12/2022,2022,4,12,2,0,0,0,0,0,0,,0,0,0
213,Bamaga,1/12/2022,2022,4,12,3,0,0,0,0,0,0,,0,0,0
213,Bamaga,1/12/2022,2022,4,12,ALL,0,0,0,0,0,0,,0,0,0
41,Beaudesert,1/12/2022,2022,4,12,1,1,100,0,0,0,0,,0,0,0
41,Beaudesert,1/12/2022,2022,4,12,2,2,100,-77.8,13,0,100,,0,0,100
41,Beaudesert,1/12/2022,2022,4,12,3,9,100,-35.7,10,0,100,,0,0,100
41,Beaudesert,1/12/2022,2022,4,12,ALL,12,100,-50,23,0,100,,0,0,100
133,Biloela,1/12/2022,2022,4,12,1,0,0,0,0,0,0,,0,0,0
133,Biloela,1/12/2022,2022,4,12,2,0,0,0,0,0,0,,0,0,0
133,Biloela,1/12/2022,2022,4,12,3,0,0,0,1,1,0,,1,0,0
133,Biloela,1/12/2022,2022,4,12,ALL,0,0,0,1,1,0,,1,0,0
62,Bundaberg,1/12/2022,2022,4,12,1,291,99.7,20.2,71,0,100,,0,0,100
62,Bundaberg,1/12/2022,2022,4,12,2,169,56.2,-18.8,361,89,75.3,,79,10,76.3
62,Bundaberg,1/12/2022,2022,4,12,3,98,53.1,-18.3,725,115,84.1,,95,20,86.2
62,Bundaberg,1/12/2022,2022,4,12,ALL,558,78.3,-2.1,1157,204,82.4,,174,30,83.9
30,Caboolture,1/12/2022,2022,4,12,1,190,96.3,-6.9,24,0,100,,0,0,100
30,Caboolture,1/12/2022,2022,4,12,2,228,92.1,-5,194,1,99.5,,1,0,99.4
30,Caboolture,1/12/2022,2022,4,12,3,79,94.9,-34.2,161,0,100,,0,0,100
30,Caboolture,1/12/2022,2022,4,12,ALL,497,94.2,-11.9,379,1,99.7,,1,0,99.7
214,Cairns,1/12/2022,2022,4,12,1,914,92.9,4.1,377,37,90.2,,29,8,85.1
214,Cairns,1/12/2022,2022,4,12,2,557,62.1,-13.1,1413,368,74,,280,88,76.4
214,Cairns,1/12/2022,2022,4,12,3,259,60.2,6.6,2191,367,83.2,,276,91,85.7
214,Cairns,1/12/2022,2022,4,12,ALL,1730,78.1,-1.8,3981,772,80.6,,585,187,82.3
43,Caloundra,1/12/2022,2022,4,12,1,7,57.1,0,5,0,100,,0,0,100
43,Caloundra,1/12/2022,2022,4,12,2,31,93.5,0,18,0,100,,0,0,100
43,Caloundra,1/12/2022,2022,4,12,3,69,98.6,0,55,1,98.2,,1,0,97.6
43,Caloundra,1/12/2022,2022,4,12,ALL,107,94.4,0,78,1,98.7,,1,0,98.4
112,Charleville,1/12/2022,2022,4,12,1,5,100,-37.5,1,1,0,,1,0,0
112,Charleville,1/12/2022,2022,4,12,2,1,100,-75,4,0,100,,0,0,100
112,Charleville,1/12/2022,2022,4,12,3,1,100,-75,5,0,100,,0,0,100
112,Charleville,1/12/2022,2022,4,12,ALL,7,100,-56.3,10,1,90,,1,0,87.5
193,Charters Towers,1/12/2022,2022,4,12,1,0,0,0,0,0,0,,0,0,0
193,Charters Towers,1/12/2022,2022,4,12,2,0,0,0,0,0,0,,0,0,0
193,Charters Towers,1/12/2022,2022,4,12,3,0,0,0,0,0,0,,0,0,0
193,Charters Towers,1/12/2022,2022,4,12,ALL,0,0,0,0,0,0,,0,0,0
91,Chinchilla,1/12/2022,2022,4,12,1,0,0,0,0,0,0,,0,0,0
91,Chinchilla,1/12/2022,2022,4,12,2,0,0,0,0,0,0,,0,0,0
91,Chinchilla,1/12/2022,2022,4,12,3,3,100,0,0,0,0,,0,0,0
91,Chinchilla,1/12/2022,2022,4,12,ALL,3,100,0,0,0,0,,0,0,0
216,Cooktown,1/12/2022,2022,4,12,1,0,0,-100,0,0,0,,0,0,0
216,Cooktown,1/12/2022,2022,4,12,2,6,100,0,0,0,0,,0,0,0
216,Cooktown,1/12/2022,2022,4,12,3,7,100,40,10,1,90,,1,0,90
216,Cooktown,1/12/2022,2022,4,12,ALL,13,100,8.3,10,1,90,,1,0,90
92,Dalby,1/12/2022,2022,4,12,1,2,100,-75,1,1,0,,1,0,0
92,Dalby,1/12/2022,2022,4,12,2,23,65.2,21.1,29,4,86.2,,3,1,88.9
92,Dalby,1/12/2022,2022,4,12,3,7,85.7,40,21,2,90.5,,2,0,90.5
92,Dalby,1/12/2022,2022,4,12,ALL,32,71.9,0,51,7,86.3,,6,1,87.8
135,Emerald,1/12/2022,2022,4,12,1,13,53.8,30,3,3,0,,3,0,0
135,Emerald,1/12/2022,2022,4,12,2,20,40,11.1,27,10,63,,9,1,65.4
135,Emerald,1/12/2022,2022,4,12,3,11,81.8,-62.1,48,12,75,,11,1,76.1
135,Emerald,1/12/2022,2022,4,12,ALL,44,54.5,-22.8,78,25,67.9,,23,2,69.3
136,Gladstone,1/12/2022,2022,4,12,1,97,100,-18.5,21,0,100,,0,0,100
136,Gladstone,1/12/2022,2022,4,12,2,57,100,-49.6,61,1,98.4,,1,0,98.2
136,Gladstone,1/12/2022,2022,4,12,3,34,97.1,-10.5,105,0,100,,0,0,100
136,Gladstone,1/12/2022,2022,4,12,ALL,188,99.5,-30.4,187,1,99.5,,1,0,99.4
936,Gold Coast University,1/12/2022,2022,4,12,1,1273,92.9,-0.7,349,21,94,,19,2,92.1
936,Gold Coast University,1/12/2022,2022,4,12,2,1055,68.8,8.1,1677,250,85.1,,221,29,84.1
936,Gold Coast University,1/12/2022,2022,4,12,3,337,62.6,1.5,2872,105,96.3,,95,10,96.4
936,Gold Coast University,1/12/2022,2022,4,12,ALL,2665,79.5,2.9,4898,376,92.3,,335,41,92.1
93,Goondiwindi,1/12/2022,2022,4,12,1,2,100,-66.7,1,0,100,,0,0,100
93,Goondiwindi,1/12/2022,2022,4,12,2,5,100,66.7,10,1,90,,0,1,100
93,Goondiwindi,1/12/2022,2022,4,12,3,4,100,33.3,9,0,100,,0,0,100
93,Goondiwindi,1/12/2022,2022,4,12,ALL,11,100,-8.3,20,1,95,,0,1,100
68,Gympie,1/12/2022,2022,4,12,1,59,74.6,-21.3,13,3,76.9,,3,0,75
68,Gympie,1/12/2022,2022,4,12,2,74,78.4,-17.8,61,6,90.2,,5,1,89.8
68,Gympie,1/12/2022,2022,4,12,3,22,95.5,-18.5,74,3,95.9,,1,2,98.4
68,Gympie,1/12/2022,2022,4,12,ALL,155,79.4,-19.3,148,12,91.9,,9,3,92.8
69,Hervey Bay,1/12/2022,2022,4,12,1,127,81.1,-24.4,68,8,88.2,,8,0,83.3
69,Hervey Bay,1/12/2022,2022,4,12,2,97,60.8,-23.6,155,32,79.4,,26,6,78.7
69,Hervey Bay,1/12/2022,2022,4,12,3,49,46.9,-15.5,586,145,75.3,,126,19,77.3
69,Hervey Bay,1/12/2022,2022,4,12,ALL,273,67.8,-22.7,809,185,77.1,,160,25,77.9
196,Ingham,1/12/2022,2022,4,12,1,0,0,-100,0,0,0,,0,0,0
196,Ingham,1/12/2022,2022,4,12,2,0,0,-100,0,0,0,,0,0,0
196,Ingham,1/12/2022,2022,4,12,3,0,0,0,0,0,0,,0,0,0
196,Ingham,1/12/2022,2022,4,12,ALL,0,0,-100,0,0,0,,0,0,0
222,Innisfail,1/12/2022,2022,4,12,1,9,100,28.6,1,1,0,,1,0,0
222,Innisfail,1/12/2022,2022,4,12,2,15,100,-11.8,4,0,100,,0,0,100
222,Innisfail,1/12/2022,2022,4,12,3,3,100,-66.7,7,0,100,,0,0,100
222,Innisfail,1/12/2022,2022,4,12,ALL,27,100,-18.2,12,1,91.7,,1,0,90.9
15,Ipswich,1/12/2022,2022,4,12,1,477,95.6,16.1,118,5,95.8,,3,2,95.9
15,Ipswich,1/12/2022,2022,4,12,2,423,81.8,167.7,420,27,93.6,,19,8,94.5
15,Ipswich,1/12/2022,2022,4,12,3,180,82.8,71.4,1075,34,96.8,,31,3,96.9
15,Ipswich,1/12/2022,2022,4,12,ALL,1080,88.1,60.2,1613,66,95.9,,53,13,96.3
70,Kingaroy,1/12/2022,2022,4,12,1,25,88,78.6,6,2,66.7,,2,0,66.7
70,Kingaroy,1/12/2022,2022,4,12,2,36,77.8,-7.7,24,1,95.8,,0,1,100
70,Kingaroy,1/12/2022,2022,4,12,3,8,75,-60,25,1,96,,0,1,100
70,Kingaroy,1/12/2022,2022,4,12,ALL,69,81.2,-5.5,55,4,92.7,,2,2,95.9
29,Logan,1/12/2022,2022,4,12,1,229,94.8,16.8,41,0,100,,0,0,100
29,Logan,1/12/2022,2022,4,12,2,406,66,-12.7,500,81,83.8,,76,5,82.4
29,Logan,1/12/2022,2022,4,12,3,311,63,-21.1,1329,74,94.4,,56,18,95.3
29,Logan,1/12/2022,2022,4,12,ALL,946,72,-10.3,1870,155,91.7,,132,23,92
156,Longreach,1/12/2022,2022,4,12,1,10,100,-56.5,2,0,100,,0,0,100
156,Longreach,1/12/2022,2022,4,12,2,9,100,-43.8,10,2,80,,1,1,75
156,Longreach,1/12/2022,2022,4,12,3,75,100,17.2,83,0,100,,0,0,100
156,Longreach,1/12/2022,2022,4,12,ALL,94,100,-8.7,95,2,97.9,,1,1,98.7
172,Mackay,1/12/2022,2022,4,12,1,346,86.1,16.9,151,28,81.5,,26,2,80.3
172,Mackay,1/12/2022,2022,4,12,2,222,36,-23.4,638,191,70.1,,174,17,70.4
172,Mackay,1/12/2022,2022,4,12,3,90,22.2,-7.2,875,250,71.4,,209,41,74.5
172,Mackay,1/12/2022,2022,4,12,ALL,658,60.5,-3.7,1664,469,71.8,,409,60,73.4
223,Mareeba,1/12/2022,2022,4,12,1,1,100,0,1,0,100,,0,0,100
223,Mareeba,1/12/2022,2022,4,12,2,12,83.3,71.4,8,0,100,,0,0,100
223,Mareeba,1/12/2022,2022,4,12,3,10,90,-23.1,21,1,95.2,,0,1,100
223,Mareeba,1/12/2022,2022,4,12,ALL,23,87,9.5,30,1,96.7,,0,1,100
71,Maryborough,1/12/2022,2022,4,12,1,67,97,-28,30,1,96.7,,1,0,95.8
71,Maryborough,1/12/2022,2022,4,12,2,55,96.4,-17.9,44,2,95.5,,1,1,97.2
71,Maryborough,1/12/2022,2022,4,12,3,38,94.7,-22.4,69,2,97.1,,1,1,98.3
71,Maryborough,1/12/2022,2022,4,12,ALL,160,96.3,-23.4,143,5,96.5,,3,2,97.5
1,Mater Adult,1/12/2022,2022,4,12,1,717,99.7,3.9,136,0,100,,0,0,100
1,Mater Adult,1/12/2022,2022,4,12,2,854,75.1,1.5,992,84,91.5,,81,3,91.1
1,Mater Adult,1/12/2022,2022,4,12,3,642,68.7,-12.8,2474,462,81.3,,435,27,81.7
1,Mater Adult,1/12/2022,2022,4,12,ALL,2213,81.2,-2.4,3602,546,84.8,,516,30,84.9
3,Mater Mothers',1/12/2022,2022,4,12,1,42,97.6,-30,13,0,100,,0,0,100
3,Mater Mothers',1/12/2022,2022,4,12,2,175,96.6,-6.4,146,0,100,,0,0,100
3,Mater Mothers',1/12/2022,2022,4,12,3,73,61.6,-13.1,462,34,92.6,,34,0,92.4
3,Mater Mothers',1/12/2022,2022,4,12,ALL,290,87.9,-12.4,621,34,94.5,,34,0,94.2
246,Mount Isa,1/12/2022,2022,4,12,1,83,95.2,22.1,17,1,94.1,,0,1,0
246,Mount Isa,1/12/2022,2022,4,12,2,48,100,2.1,44,3,93.2,,3,0,81.3
246,Mount Isa,1/12/2022,2022,4,12,3,41,80.5,-19.6,68,6,91.2,,2,4,83.3
246,Mount Isa,1/12/2022,2022,4,12,ALL,172,93,3.6,129,10,92.2,,5,5,82.1
49,Nambour,1/12/2022,2022,4,12,1,240,69.2,65.5,65,11,83.1,,11,0,81.7
49,Nambour,1/12/2022,2022,4,12,2,325,72.9,23.1,295,53,82,,48,5,80.6
49,Nambour,1/12/2022,2022,4,12,3,195,85.1,7.1,389,19,95.1,,15,4,95.7
49,Nambour,1/12/2022,2022,4,12,ALL,760,74.9,28.6,749,83,88.9,,74,9,88.8
11,Princess Alexandra,1/12/2022,2022,4,12,1,1889,77.7,8.3,576,136,76.4,,122,14,75
11,Princess Alexandra,1/12/2022,2022,4,12,2,732,55.7,-49.4,2314,1081,53.3,,1005,76,53.5
11,Princess Alexandra,1/12/2022,2022,4,12,3,152,40.1,-41.5,1928,501,74,,464,37,74.6
11,Princess Alexandra,1/12/2022,2022,4,12,ALL,2773,69.9,-19.7,4818,1718,64.3,,1591,127,64.4
174,Proserpine,1/12/2022,2022,4,12,1,14,71.4,27.3,5,0,100,,0,0,100
174,Proserpine,1/12/2022,2022,4,12,2,25,48,-7.4,44,19,56.8,,18,1,56.1
174,Proserpine,1/12/2022,2022,4,12,3,1,0,-66.7,17,2,88.2,,2,0,88.2
174,Proserpine,1/12/2022,2022,4,12,ALL,40,55,-2.4,66,21,68.2,,20,1,67.7
22,Queen Elizabeth II,1/12/2022,2022,4,12,1,545,96.1,9.4,142,4,97.2,,3,1,96.1
22,Queen Elizabeth II,1/12/2022,2022,4,12,2,465,87.1,-7.4,544,28,94.9,,26,2,93.8
22,Queen Elizabeth II,1/12/2022,2022,4,12,3,397,58.4,4.2,1703,79,95.4,,50,29,96.8
22,Queen Elizabeth II,1/12/2022,2022,4,12,ALL,1407,82.5,1.9,2389,111,95.4,,79,32,96.1
202,Queensland Children's,1/12/2022,2022,4,12,1,500,98.8,17.1,31,0,100,,0,0,100
202,Queensland Children's,1/12/2022,2022,4,12,2,1126,50.5,21.7,1697,585,65.5,,453,132,66
202,Queensland Children's,1/12/2022,2022,4,12,3,592,50.8,65.4,2465,410,83.4,,325,85,85.3
202,Queensland Children's,1/12/2022,2022,4,12,ALL,2218,61.5,29.7,4193,995,76.3,,778,217,78.2
99999,Queensland,1/12/2022,2022,4,12,1,14149,88.1,2.2,3948,506,87.2,,461,45,85.1
99999,Queensland,1/12/2022,2022,4,12,2,13314,71.5,-3.2,19729,4620,76.6,,4119,501,76
99999,Queensland,1/12/2022,2022,4,12,3,7536,69.4,-0.4,35630,4636,87,,4021,615,87.8
99999,Queensland,1/12/2022,2022,4,12,ALL,34999,77.8,-0.5,59307,9762,83.5,,8601,1161,83.8
16,Redcliffe,1/12/2022,2022,4,12,1,413,69.7,-5.1,131,20,84.7,,16,4,85.5
16,Redcliffe,1/12/2022,2022,4,12,2,354,88.4,-7.8,300,11,96.3,,8,3,96.7
16,Redcliffe,1/12/2022,2022,4,12,3,267,96.3,22.5,490,2,99.6,,0,2,100
16,Redcliffe,1/12/2022,2022,4,12,ALL,1034,83,-0.3,921,33,96.4,,24,9,96.9
28,Redland,1/12/2022,2022,4,12,1,204,89.7,-4.2,50,3,94,,3,0,92.9
28,Redland,1/12/2022,2022,4,12,2,409,89.5,29.4,317,22,93.1,,19,3,92.5
28,Redland,1/12/2022,2022,4,12,3,187,93,13.3,571,3,99.5,,1,2,99.8
28,Redland,1/12/2022,2022,4,12,ALL,800,90.4,15.3,938,28,97,,23,5,97.1
934,Robina,1/12/2022,2022,4,12,1,459,99.1,3.8,109,0,100,,0,0,100
934,Robina,1/12/2022,2022,4,12,2,639,84.5,3.1,662,73,89,,67,6,88
934,Robina,1/12/2022,2022,4,12,3,301,72.1,4.9,1567,108,93.1,,96,12,93.3
934,Robina,1/12/2022,2022,4,12,ALL,1399,86.6,3.7,2338,181,92.3,,163,18,92.1
141,Rockhampton,1/12/2022,2022,4,12,1,291,76.6,-10.2,116,21,81.9,,21,0,79.8
141,Rockhampton,1/12/2022,2022,4,12,2,297,42.1,-23.3,602,211,65,,202,9,64.9
141,Rockhampton,1/12/2022,2022,4,12,3,196,35.7,-17.3,1447,213,85.3,,196,17,86.1
141,Rockhampton,1/12/2022,2022,4,12,ALL,784,53.3,-17.3,2165,445,79.4,,419,26,80
119,Roma,1/12/2022,2022,4,12,1,20,95,-35.5,4,1,75,,1,0,75
119,Roma,1/12/2022,2022,4,12,2,61,96.7,27.1,21,1,95.2,,1,0,94.4
119,Roma,1/12/2022,2022,4,12,3,151,100,-3.8,312,2,99.4,,0,2,100
119,Roma,1/12/2022,2022,4,12,ALL,232,98.7,-1.7,337,4,98.8,,2,2,99.4
201,Royal Brisbane & Women's,1/12/2022,2022,4,12,1,1543,96.8,1.8,409,2,99.5,,2,0,99.4
201,Royal Brisbane & Women's,1/12/2022,2022,4,12,2,843,66.5,-10.4,1377,249,81.9,,234,15,81.7
201,Royal Brisbane & Women's,1/12/2022,2022,4,12,3,338,47.6,-13.8,1827,327,82.1,,260,67,84.8
201,Royal Brisbane & Women's,1/12/2022,2022,4,12,ALL,2724,81.3,-4.4,3613,578,84,,496,82,85.2
120,St George,1/12/2022,2022,4,12,1,7,100,133.3,1,0,100,,0,0,0
120,St George,1/12/2022,2022,4,12,2,1,100,-66.7,0,0,0,,0,0,0
120,St George,1/12/2022,2022,4,12,3,1,100,0,4,0,100,,0,0,100
120,St George,1/12/2022,2022,4,12,ALL,9,100,28.6,5,0,100,,0,0,100
100,Stanthorpe,1/12/2022,2022,4,12,1,11,100,-52.2,0,0,0,,0,0,0
100,Stanthorpe,1/12/2022,2022,4,12,2,15,100,7.1,10,0,100,,0,0,100
100,Stanthorpe,1/12/2022,2022,4,12,3,4,100,-20,8,0,100,,0,0,100
100,Stanthorpe,1/12/2022,2022,4,12,ALL,30,100,-28.6,18,0,100,,0,0,100
32,Sunshine Coast University,1/12/2022,2022,4,12,1,831,65.6,-12.3,332,78,76.5,,71,7,76.4
32,Sunshine Coast University,1/12/2022,2022,4,12,2,551,55.9,11.8,1179,505,57.2,,474,31,55.4
32,Sunshine Coast University,1/12/2022,2022,4,12,3,306,55.6,51.5,1778,425,76.1,,369,56,77.6
32,Sunshine Coast University,1/12/2022,2022,4,12,ALL,1688,60.6,2.7,3289,1008,69.4,,914,94,69.6
33,Surgical Treatment and Rehabilitation Service,1/12/2022,2022,4,12,1,441,88.4,14.5,80,4,95,,4,0,93.5
33,Surgical Treatment and Rehabilitation Service,1/12/2022,2022,4,12,2,1045,89.8,18.6,719,38,94.7,,36,2,94
33,Surgical Treatment and Rehabilitation Service,1/12/2022,2022,4,12,3,960,93.9,-3.8,2030,45,97.8,,40,5,97.8
33,Surgical Treatment and Rehabilitation Service,1/12/2022,2022,4,12,ALL,2446,91.1,8,2829,87,96.9,,80,7,96.8
4,Prince Charles,1/12/2022,2022,4,12,1,327,97.9,-9.9,66,1,98.5,,1,0,97.5
4,Prince Charles,1/12/2022,2022,4,12,2,437,85.6,6.8,594,53,91.1,,49,4,88.9
4,Prince Charles,1/12/2022,2022,4,12,3,458,83.8,0.9,1415,42,97,,32,10,97.4
4,Prince Charles,1/12/2022,2022,4,12,ALL,1222,88.2,-0.3,2075,96,95.4,,82,14,95.2
226,Thursday Island,1/12/2022,2022,4,12,1,5,100,0,0,0,0,,0,0,0
226,Thursday Island,1/12/2022,2022,4,12,2,19,94.7,533.3,0,0,0,,0,0,0
226,Thursday Island,1/12/2022,2022,4,12,3,3,100,-50,1,0,100,,0,0,100
226,Thursday Island,1/12/2022,2022,4,12,ALL,27,96.3,92.9,1,0,100,,0,0,100
104,Toowoomba,1/12/2022,2022,4,12,1,415,98.8,-16.2,87,0,100,,0,0,100
104,Toowoomba,1/12/2022,2022,4,12,2,651,88.2,28.4,822,28,96.6,,24,4,96.8
104,Toowoomba,1/12/2022,2022,4,12,3,179,34.6,-25.4,2332,546,76.6,,530,16,77
104,Toowoomba,1/12/2022,2022,4,12,ALL,1245,84,0.2,3241,574,82.3,,554,20,82.3
200,Townsville,1/12/2022,2022,4,12,1,973,76.2,2.9,291,113,61.2,,109,4,59.2
200,Townsville,1/12/2022,2022,4,12,2,683,52.7,-24.9,1340,507,62.2,,472,35,62.2
200,Townsville,1/12/2022,2022,4,12,3,313,47.3,-9.5,1913,279,85.4,,247,32,86.5
200,Townsville,1/12/2022,2022,4,12,ALL,1969,63.4,-10.5,3544,899,74.6,,828,71,75.3
105,Warwick,1/12/2022,2022,4,12,1,16,93.8,-5.9,0,0,0,,0,0,0
105,Warwick,1/12/2022,2022,4,12,2,34,82.4,-27.7,20,0,100,,0,0,100
105,Warwick,1/12/2022,2022,4,12,3,8,100,100,3,0,100,,0,0,100
105,Warwick,1/12/2022,2022,4,12,ALL,58,87.9,-14.7,23,0,100,,0,0,100
228,Weipa,1/12/2022,2022,4,12,1,0,0,0,0,0,0,,0,0,0
228,Weipa,1/12/2022,2022,4,12,2,0,0,-100,4,3,25,,3,0,25
228,Weipa,1/12/2022,2022,4,12,3,39,100,105.3,35,17,51.4,,17,0,51.4
228,Weipa,1/12/2022,2022,4,12,ALL,39,100,34.5,39,20,48.7,,20,0,48.7
211,Atherton,1/3/2023,2023,1,3,1,7,100,16.7,5,0,100,11/4/2023,0,0,100
211,Atherton,1/3/2023,2023,1,3,2,19,100,216.7,11,0,100,11/4/2023,0,0,100
211,Atherton,1/3/2023,2023,1,3,3,22,100,340,40,1,97.5,11/4/2023,0,1,100
211,Atherton,1/3/2023,2023,1,3,ALL,48,100,182.4,56,1,98.2,11/4/2023,0,1,100
191,Ayr,1/3/2023,2023,1,3,1,1,100,0,0,0,0,11/4/2023,0,0,0
191,Ayr,1/3/2023,2023,1,3,2,7,100,0,0,0,0,11/4/2023,0,0,0
191,Ayr,1/3/2023,2023,1,3,3,3,100,0,2,0,100,11/4/2023,0,0,100
191,Ayr,1/3/2023,2023,1,3,ALL,11,100,175,2,0,100,11/4/2023,0,0,100
213,Bamaga,1/3/2023,2023,1,3,1,0,0,0,0,0,0,11/4/2023,0,0,0
213,Bamaga,1/3/2023,2023,1,3,2,0,0,0,0,0,0,11/4/2023,0,0,0
213,Bamaga,1/3/2023,2023,1,3,3,0,0,0,0,0,0,11/4/2023,0,0,0
213,Bamaga,1/3/2023,2023,1,3,ALL,0,0,0,0,0,0,11/4/2023,0,0,0
41,Beaudesert,1/3/2023,2023,1,3,1,1,100,0,1,0,100,11/4/2023,0,0,100
41,Beaudesert,1/3/2023,2023,1,3,2,15,100,0,4,0,100,11/4/2023,0,0,100
41,Beaudesert,1/3/2023,2023,1,3,3,12,100,0,16,0,100,11/4/2023,0,0,100
41,Beaudesert,1/3/2023,2023,1,3,ALL,28,100,0,21,0,100,11/4/2023,0,0,100
133,Biloela,1/3/2023,2023,1,3,1,0,0,0,0,0,0,11/4/2023,0,0,0
133,Biloela,1/3/2023,2023,1,3,2,0,0,0,0,0,0,11/4/2023,0,0,0
133,Biloela,1/3/2023,2023,1,3,3,0,0,0,1,1,0,11/4/2023,1,0,0
